gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx942,80,1024,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,605.5115,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,0.0%,382.8112,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,0.0%,988.3227,0,0,0,56.02,2561.9,
gfx942,80,1024,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,32,0,1214.9647,moe_ck2stages_gemm1_256x32x64x128_1x4_TypeCast_v1_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,0.0%,712.5417,moe_ck2stages_gemm2_256x32x64x64_1x4_TypeCastExpertWeight_v1_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,0.2%,1927.5064,0,0,0,57.45,2621.77,
gfx942,80,2048,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,16,0,783.0391666666657,impl__flydsl_gfx942__64_128_128_True,0.00%,0.0,,0%,783.0391666666657,0,0,0,0.0,0.0,
gfx942,80,2048,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,16,0,1211.9801894736834,impl__flydsl_gfx942__64_128_128_True,0.00%,0.0,,0%,1211.9801894736834,0,0,0,0.0,0.0,
gfx942,80,2048,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,64,0,1404.3454,moe_ck2stages_gemm1_256x64x128x64_1x4_TypeCast_v3_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,0.0%,938.2458,moe_ck2stages_gemm2_256x64x128x128_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,0.1%,2342.5912,0,0,0,94.54,2161.69,
gfx942,80,4096,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,16,0,1322.3733548387077,impl__flydsl_gfx942__64_128_128_True,0.00%,0.0,,0%,1322.3733548387077,0,0,0,0.0,0.0,
gfx942,80,4096,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,16,0,2021.5614489795933,impl__flydsl_gfx942__64_128_128_True,0.00%,0.0,,0%,2021.5614489795933,0,0,0,0.0,0.0,
gfx942,80,4096,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,128,0,2452.1865,moe_ck2stages_gemm1_256x128x128x128_1x4_TypeCast_v3_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,0.0%,1467.9726,moe_ck2stages_gemm2_256x128x128x64_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,0.2%,3920.1591,0,0,0,112.98,1297.13,
gfx942,80,8192,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,16,0,2031.4549591836735,impl__flydsl_gfx942__64_128_128_True,0.00%,0.0,,0%,2031.4549591836735,0,0,0,0.0,0.0,
gfx942,80,8192,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,16,0,3151.3723541666677,impl__flydsl_gfx942__64_128_128_True,0.00%,0.0,,0%,3151.3723541666677,0,0,0,0.0,0.0,
gfx942,80,8192,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,64,0,3662.5635,moe_ck2stages_gemm1_256x64x128x64_1x4_TypeCast_v3_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,0.0%,2635.4087,moe_ck2stages_gemm2_256x64x128x128_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,0.2%,6297.9722,0,0,0,140.65,814.05,
gfx942,80,16384,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,16,0,3822.892224999995,impl__flydsl_gfx942__64_128_128_True,0.00%,0.0,,0%,3822.892224999995,0,0,0,0.0,0.0,
gfx942,80,16384,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,16,0,5765.094320987655,impl__flydsl_gfx942__64_128_128_True,0.00%,0.0,,0%,5765.094320987655,0,0,0,0.0,0.0,
gfx942,80,16384,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,64,0,6981.4433,moe_ck2stages_gemm1_256x64x128x64_1x4_TypeCast_v3_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,0.0%,5419.7071,moe_ck2stages_gemm2_256x64x128x128_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,0.2%,12401.1504,0,0,0,142.86,420.18,
gfx942,80,32768,2560,192,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,16,0,7071.401679999977,impl__flydsl_gfx942__64_128_128_True,0.00%,0.0,,0%,7071.401679999977,0,0,0,0.0,0.0,
gfx942,80,32768,2560,320,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,16,0,11519.84871,impl__flydsl_gfx942__64_128_128_True,0.00%,0.0,,0%,11519.84871,0,0,0,0.0,0.0,
gfx942,80,32768,2560,640,513,11,ActivationType.Silu,torch.bfloat16,torch.bfloat16,torch.bfloat16,QuantType.No,1,0,64,0,12918.7032,moe_ck2stages_gemm1_256x64x128x64_1x4_TypeCast_v3_Nswizzle0_Quant0_MulRoutedWeight0_silu_B16_B16_B16,0.0%,11093.0689,moe_ck2stages_gemm2_256x64x128x128_1x4_TypeCastExpertWeight_v3_Nswizzle0_Quant0_MulRoutedWeight1_B16_B16_B16,0.2%,24011.7721,0,0,0,147.57,224.0,
